Data section,29.0,28.6,28.4,28.2,27.6,27.5,27.6,27.7
Data section,29.0,28.8,28.5,28.2,27.7,27.3,27.5,27.7
Data section,28.6,28.9,28.5,28.3,27.8,27.6,27.6,27.7
Data section,18823.0
Data section,20.0,24.4,26.1,26.7,25.9,25.0,26.4,27.3
Data section,23.2,24.3,26.2,26.8,26.0,25.0,24.2,26.5
Data section,25.5,26.3,26.9,26.9,26.3,26.1,26.0,26.6
Data section,27.8,27.3,27.0,27.0,26.4,26.4,26.8,27.0
Data section,27.8,27.5,27.2,26.9,26.6,26.3,26.7,27.1
Data section,27.9,27.7,27.2,27.0,26.7,26.6,26.7,27.0
Data section,18854.0
Data section,20.9,25.2,26.8,27.4,26.6,25.7,27.3,28.0
Data section,24.0,25.1,27.0,27.6,26.7,25.7,25.0,27.5
Data section,26.3,27.2,27.8,27.7,27.0,26.8,26.8,27.5
Data section,28.7,28.2,27.9,27.7,27.1,27.1,27.5,27.7
Data section,28.8,28.4,27.9,27.6,27.2,27.0,27.3,27.6
Data section,28.6,28.4,27.8,27.6,27.3,27.2,27.4,27.6
Data section,18885.0
Data section,20.3,24.6,26.2,26.9,26.2,25.4,27.0,27.7
Data section,23.7,24.7,26.4,27.1,26.3,25.4,24.9,27.2
Data section,25.9,26.7,27.2,27.3,26.6,26.5,26.5,27.1
Data section,27.9,27.6,27.3,27.2,26.7,26.8,27.2,27.3
Data section,27.9,27.7,27.3,27.2,26.8,26.7,27.1,27.3
Data section,28.0,27.8,27.3,27.2,26.9,26.8,27.1,27.3
Data section,18915.0
Data section,19.6,24.3,25.8,26.4,25.5,24.6,26.1,26.8
Data section,23.0,24.0,25.8,26.5,25.6,24.6,23.8,26.2
Data section,25.0,25.9,26.4,26.4,25.8,25.8,25.7,26.2
Data section,27.1,26.7,26.4,26.2,25.8,25.9,26.3,26.4
Data section,27.2,26.9,26.5,26.2,25.8,25.6,26.0,26.2
Data section,27.3,27.1,26.4,26.0,25.7,25.5,25.7,26.1
Data section,18946.0
Data section,18.3,22.6,24.1,24.5,23.5,22.4,23.8,25.1
Data section,21.2,22.1,23.9,24.4,23.4,22.3,21.5,24.0
Data section,23.0,23.7,24.4,24.3,23.5,23.3,23.3,24.1
Data section,25.0,24.5,24.2,24.0,23.3,23.4,23.9,24.3
Data section,25.0,24.6,24.0,23.7,23.2,23.0,23.6,24.0
Data section,25.0,24.7,23.9,23.6,23.2,23.1,23.6,24.2
Data section,18976.0
Data section,18.4,22.9,24.2,24.6,23.6,22.5,23.9,25.3
Data section,21.1,22.1,23.9,24.4,23.4,22.3,21.5,23.9
Data section,22.7,23.6,24.1,24.1,23.4,23.2,23.3,24.0
Data section,24.7,24.3,23.9,23.7,23.1,23.3,23.8,24.1
Data section,24.6,24.3,23.8,23.5,23.1,22.9,23.4,23.9
Data section,24.9,24.3,23.7,23.4,22.9,22.9,23.3,23.9
